,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance,year,Month,Date,Day,Hour,Minute
248,12.0,2014-09-13 12:17:00,-73.984227,40.766897,-73.96239,40.776037,1.0,2.1010603357810567,2014,9,13,5,12,17
249,7.3,2009-04-21 22:59:27,-73.96853399999999,40.752603,-73.992625,40.742915999999994,1.0,2.2975710441667143,2009,4,21,1,22,59
250,4.9,2009-09-26 15:17:20,-73.95554,40.781958,-73.96219599999999,40.772095,2.0,1.2316233304493862,2009,9,26,5,15,17
251,16.1,2010-05-28 21:33:07,-73.789506,40.647040000000004,-73.81562199999999,40.680364000000004,1.0,4.3107704719115185,2010,5,28,4,21,33
252,12.9,2011-05-02 08:20:11,-73.978602,40.76412,-74.00885799999999,40.715637,2.0,5.963333364825623,2011,5,2,0,8,20
253,4.0,2015-02-14 19:00:23,-73.96197509999999,40.77611160000001,-73.95484924,40.77407455,1.0,0.6413667239905562,2015,2,14,5,19,0
254,15.3,2011-05-02 12:44:59,-74.006636,40.751407,-73.95497900000001,40.765281,1.0,4.616313292592368,2011,5,2,0,12,44
255,11.7,2012-06-24 17:33:00,-73.954497,40.769857,-73.98431500000001,40.746007,1.0,3.6524900477109283,2012,6,24,6,17,33
257,8.9,2010-06-30 02:22:05,-73.993112,40.719910999999996,-73.95672900000001,40.720723,1.0,3.067505490100903,2010,6,30,2,2,22
258,6.0,2013-04-26 02:06:00,-73.978778,40.753502000000005,-73.973247,40.748146999999996,1.0,0.7560638503402237,2013,4,26,4,2,6
259,6.0,2013-05-02 03:57:12,-73.99578000000001,40.716218,-74.009132,40.72078,1.0,1.2343245641366736,2013,5,2,3,3,57
260,6.5,2011-01-23 11:44:28,-74.003665,40.736906,-73.997843,40.724187,1.0,1.4969547972296129,2011,1,23,6,11,44
261,7.5,2012-10-14 21:06:27,-73.97733000000001,40.74948,-73.987669,40.732709,1.0,2.058248937911881,2012,10,14,6,21,6
262,16.5,2015-04-30 14:07:57,-74.00399017,40.74797821,-73.98319244,40.75632858,1.0,1.982741609672198,2015,4,30,3,14,7
264,9.7,2012-01-08 19:03:15,-73.962981,40.766443,-73.98893000000001,40.731434,1.0,4.464557942540065,2012,1,8,6,19,3
265,7.7,2012-04-24 13:00:36,-73.97935,40.784608,-73.963933,40.808145,1.0,2.921291917336608,2012,4,24,1,13,0
266,19.0,2014-05-09 09:42:16,-73.968675,40.799103,-73.935898,40.849863,2.0,6.282031132650654,2014,5,9,4,9,42
268,10.5,2012-11-18 12:17:00,-74.00219799999999,40.739608000000004,-73.987342,40.720295,2.0,2.485721559792436,2012,11,18,6,12,17
269,8.9,2011-06-15 18:07:00,-73.99633,40.753225,-73.978895,40.766963,3.0,2.1189411599013708,2011,6,15,2,18,7
270,7.5,2012-08-25 01:53:42,-73.995892,40.746454,-73.995892,40.746454,1.0,0.0,2012,8,25,5,1,53
271,5.5,2012-09-06 13:41:00,-74.005583,40.740728000000004,-74.003423,40.748705,1.0,0.9054747299490628,2012,9,6,3,13,41
272,10.9,2009-05-13 18:17:00,-73.964958,40.775261,-73.94966099999999,40.809689,1.0,4.039006686134801,2009,5,13,2,18,17
274,5.7,2010-01-17 22:07:00,-73.967598,40.756242,-73.953277,40.76833,1.0,1.8059471972536578,2010,1,17,6,22,7
275,18.1,2009-12-06 11:58:29,-74.008134,40.748631,-73.952349,40.780512,2.0,5.885549923609442,2009,12,6,6,11,58
276,10.9,2010-06-30 06:15:00,-73.95394,40.781298,-73.994423,40.75014,5.0,4.860799782638007,2010,6,30,2,6,15
277,8.9,2011-04-04 18:56:00,-73.939093,40.805102000000005,-73.956073,40.771995000000004,5.0,3.949142255157277,2011,4,4,0,18,56
278,13.5,2014-03-03 23:30:00,-73.981627,40.78042,-74.008465,40.734012,2.0,5.6337365172742935,2014,3,3,0,23,30
279,5.0,2014-05-19 20:59:26,-74.00269,40.739438,-73.994579,40.75057,2.0,1.413896395329811,2014,5,19,0,20,59
280,5.3,2011-12-07 19:40:21,-73.958749,40.781019,-73.945876,40.778165,1.0,1.1294075874981155,2011,12,7,2,19,40
281,7.7,2012-06-17 02:05:53,-73.98779,40.721226,-73.992425,40.735723,1.0,1.6586329450056083,2012,6,17,6,2,5
282,9.0,2013-01-01 14:26:00,-73.969465,40.797979999999995,-73.982315,40.776767,1.0,2.5950366236372853,2013,1,1,1,14,26
283,16.1,2011-10-08 00:24:00,-73.988568,40.732096999999996,-73.957498,40.742657,1.0,2.8690443880053933,2011,10,8,5,0,24
284,4.9,2012-07-30 16:19:08,-73.966597,40.794345,-73.965682,40.803808000000004,2.0,1.0550526397592315,2012,7,30,0,16,19
285,5.5,2012-09-09 10:24:15,-73.999432,40.749066,-73.995077,40.738264,1.0,1.255911963321149,2012,9,9,6,10,24
287,8.5,2014-02-28 22:45:07,-73.95660600000001,40.771111,-73.977111,40.776811,3.0,1.839317368377171,2014,2,28,4,22,45
288,9.5,2014-06-10 14:18:29,-73.981932,40.777668,-73.96005799999999,40.809688,1.0,4.008445012880606,2014,6,10,1,14,18
289,7.5,2015-03-29 13:31:25,-73.95310211,40.7887001,-73.95677948,40.80590439,1.0,1.937912548259945,2015,3,29,6,13,31
290,6.9,2009-12-14 12:33:00,-73.98243199999999,40.745746999999994,-73.98243199999999,40.745746999999994,1.0,0.0,2009,12,14,0,12,33
291,7.5,2013-09-21 02:54:00,-73.99199499999999,40.74499,-73.986237,40.729637,2.0,1.7747679708898438,2013,9,21,5,2,54
292,8.1,2009-08-31 10:25:00,-73.988988,40.777013000000004,-73.997445,40.760155,1.0,2.0052591391330683,2009,8,31,0,10,25
294,5.7,2012-06-26 13:08:14,-73.966612,40.759278,-73.975773,40.755462,1.0,0.8805873849397795,2012,6,26,1,13,8
295,14.1,2010-01-21 08:39:00,-73.987365,40.738572,-73.97721800000001,40.775352000000005,1.0,4.178098389785903,2010,1,21,3,8,39
296,5.7,2011-07-21 15:43:00,-73.989807,40.74123,-73.99391700000001,40.726492,1.0,1.6749802485624088,2011,7,21,3,15,43
297,7.0,2013-11-06 11:26:54,-73.95906,40.781061,-73.96206,40.768603999999996,1.0,1.4080023643896329,2013,11,6,2,11,26
298,12.0,2014-02-09 02:17:00,-73.985652,40.722120000000004,-73.970955,40.751952,1.0,3.5407527336615288,2014,2,9,6,2,17
299,11.5,2015-04-18 08:29:08,-73.95511627,40.76898956,-73.98423767,40.74843979,1.0,3.3522434957762606,2015,4,18,5,8,29
300,12.1,2010-03-27 22:20:51,-73.870936,40.773703000000005,-73.91426899999999,40.753681,1.0,4.2749865858297555,2010,3,27,5,22,20
302,4.5,2010-09-13 09:37:00,-73.98674,40.755362,-73.995713,40.764137,1.0,1.2341878314298271,2010,9,13,0,9,37
303,10.1,2011-04-04 20:59:01,-73.98455600000001,40.742882,-73.95908100000001,40.763551,1.0,3.1443237228597978,2011,4,4,0,20,59
304,7.7,2011-05-08 10:43:27,-73.98101899999999,40.781874,-73.98199699999999,40.756597,1.0,2.811880591483431,2011,5,8,6,10,43
306,19.0,2014-08-21 10:21:17,-73.97402,40.762828000000006,-73.940839,40.726467,1.0,4.915370264066406,2014,8,21,3,10,21
307,14.0,2013-10-31 11:49:16,-73.98859399999999,40.753364000000005,-73.989319,40.723218,1.0,3.352638749335831,2013,10,31,3,11,49
308,5.0,2013-11-15 01:51:35,-73.987888,40.721047999999996,-73.983132,40.731187,1.0,1.1965220144024065,2013,11,15,4,1,51
310,8.0,2015-06-20 09:50:28,-74.01072693,40.71009064,-73.99810028,40.72290039,1.0,1.7780094267991797,2015,6,20,5,9,50
311,8.7,2009-03-13 17:43:18,-73.97798399999999,40.754546000000005,-73.958947,40.779092999999996,4.0,3.165517180995464,2009,3,13,4,17,43
312,3.7,2011-01-27 21:30:00,-73.970892,40.755915,-73.966747,40.760517,1.0,0.6194689062439992,2011,1,27,3,21,30
316,6.1,2009-07-16 22:38:00,-73.978945,40.767070000000004,-73.977897,40.783568,1.0,1.8366152096763289,2009,7,16,3,22,38
317,8.5,2013-06-22 13:48:00,-73.976877,40.759192,-73.991685,40.74981,1.0,1.626067213689986,2013,6,22,5,13,48
318,20.0,2014-03-10 19:50:51,-73.89317700000001,40.790756,-73.892578,40.788483,1.0,0.2577277049511372,2014,3,10,0,19,50
319,10.5,2010-05-28 08:18:34,-73.985881,40.7383,-73.96499,40.775237,1.0,4.468268761987812,2010,5,28,4,8,18
321,8.0,2015-06-01 21:41:06,-73.96178436,40.7595787,-73.97894287,40.7726059,4.0,2.0460833349372405,2015,6,1,0,21,41
322,10.6,2009-01-26 00:44:42,-73.994279,40.690409,-74.016739,40.709063,1.0,2.808451202235923,2009,1,26,0,0,44
323,4.5,2010-09-21 07:06:31,-73.965372,40.759256,-73.97487,40.752373,1.0,1.1071560405750116,2010,9,21,1,7,6
324,9.7,2011-03-09 22:21:25,-73.977829,40.788979,-73.967935,40.760508,1.0,3.273621442946992,2011,3,9,2,22,21
326,9.3,2012-01-06 10:57:10,-73.982229,40.731821999999994,-73.980239,40.760162,1.0,3.1557202340673904,2012,1,6,4,10,57
327,18.5,2014-05-25 21:09:00,-74.005385,40.707002,-73.992793,40.750741999999995,1.0,4.978060208361722,2014,5,25,6,21,9
328,5.0,2014-04-27 21:56:45,-73.98275100000001,40.762738,-73.97835400000001,40.764564,2.0,0.42232660627196345,2014,4,27,6,21,56
331,4.5,2009-12-11 15:57:17,-73.980909,40.774584999999995,-73.98136,40.779419,3.0,0.5388560982822248,2009,12,11,4,15,57
332,8.0,2013-12-07 13:25:00,-73.985217,40.742177000000005,-73.99998000000001,40.726917,1.0,2.103924559597118,2013,12,7,5,13,25
334,5.5,2014-12-24 11:23:00,-74.00482199999999,40.741812,-74.007312,40.733577000000004,2.0,0.9394149138720225,2014,12,24,2,11,23
335,6.1,2009-03-23 20:24:00,-73.98795,40.757852,-73.988227,40.749963,1.0,0.8775270210949824,2009,3,23,0,20,24
336,4.9,2010-03-23 17:43:00,-73.970442,40.764695,-73.961907,40.765392,4.0,0.7229695681695322,2010,3,23,1,17,43
337,5.3,2010-01-26 14:55:00,-73.993085,40.752002000000005,-73.980337,40.764829999999996,1.0,1.7853628974921605,2010,1,26,1,14,55
338,8.1,2011-07-05 14:23:00,-73.99096999999999,40.742158,-73.977728,40.726729999999996,1.0,2.046424068151606,2011,7,5,1,14,23
339,20.33,2013-04-01 00:04:15,-73.994718,40.750306,-73.95051099999999,40.728566,1.0,4.440204637195444,2013,4,1,0,0,4
340,4.5,2013-06-28 20:24:00,-73.955282,40.768865000000005,-73.949683,40.776472,1.0,0.9683884765543833,2013,6,28,4,20,24
341,7.0,2014-05-12 12:11:28,-74.002792,40.760515000000005,-74.00441500000001,40.741973,1.0,2.066304079019827,2014,5,12,0,12,11
342,7.7,2009-07-11 12:20:03,-73.987145,40.722568,-74.005402,40.739583,1.0,2.4384717707920225,2009,7,11,5,12,20
343,7.3,2009-10-16 10:32:00,-73.990575,40.746117,-74.003227,40.751447,1.0,1.219494448913636,2009,10,16,4,10,32
346,5.0,2014-01-01 05:22:00,-73.99436,40.72039,-73.98577,40.723040000000005,2.0,0.7815813931215067,2014,1,1,2,5,22
348,6.1,2012-05-09 15:26:00,-73.97985,40.786315,-73.985068,40.774133,1.0,1.4240459579881006,2012,5,9,2,15,26
349,11.0,2013-01-12 18:10:00,-73.956597,40.777432,-73.980035,40.763175,1.0,2.5315796243242366,2013,1,12,5,18,10
351,11.3,2009-09-20 11:32:00,-73.975868,40.790141999999996,-74.006695,40.751278000000006,5.0,5.041257891561325,2009,9,20,6,11,32
352,8.1,2009-11-15 19:58:00,-73.990397,40.75103,-73.981137,40.764718,1.0,1.7102366751767482,2009,11,15,6,19,58
353,8.9,2010-03-28 22:32:44,-74.000763,40.729744000000004,-73.974662,40.749159000000006,3.0,3.081616155372978,2010,3,28,6,22,32
354,4.5,2011-02-19 22:25:00,-73.99784,40.68295,-73.980198,40.676842,1.0,1.6353837547762953,2011,2,19,5,22,25
355,11.0,2013-01-31 19:38:05,-73.978836,40.764745,-73.984774,40.745978,1.0,2.1458973467363958,2013,1,31,3,19,38
358,8.1,2010-01-15 11:11:07,-73.978916,40.78712,-73.957307,40.783588,1.0,1.8612256870734063,2010,1,15,4,11,11
359,6.9,2010-09-19 15:17:00,-73.996268,40.738123,-73.98238,40.73617,1.0,1.1900961752577952,2010,9,19,6,15,17
360,6.0,2013-11-19 22:09:00,-73.971462,40.761332,-73.980797,40.768002,1.0,1.0808133692306787,2013,11,19,1,22,9
361,5.3,2009-04-27 20:28:39,-73.988927,40.760222999999996,-73.991474,40.750591,1.0,1.0923047189434716,2009,4,27,0,20,28
362,6.1,2011-11-27 00:57:39,-73.980068,40.743103000000005,-73.99118100000001,40.750228,1.0,1.2264213554005288,2011,11,27,6,0,57
363,9.5,2012-11-10 00:30:53,-73.995776,40.748921,-73.96882099999999,40.764390999999996,2.0,2.848458350586274,2012,11,10,5,0,30
364,11.5,2013-12-18 09:15:00,-73.97941,40.766107,-74.003015,40.750522,1.0,2.6374294297635164,2013,12,18,2,9,15
365,17.0,2015-03-14 09:23:41,-74.01294708,40.70524216,-73.98070526,40.74221420000001,6.0,4.927826282103461,2015,3,14,5,9,23
366,5.3,2009-07-30 14:44:00,-73.978002,40.778607,-73.970662,40.788625,1.0,1.2738907343646444,2009,7,30,3,14,44
367,10.0,2013-06-11 16:27:57,-73.99588299999999,40.743784999999995,-73.990057,40.767137,1.0,2.6425874606547244,2013,6,11,1,16,27
368,15.5,2014-12-08 01:00:16,-73.957675,40.717887,-73.942583,40.686397,1.0,3.725487439557522,2014,12,8,0,1,0
369,6.9,2010-06-11 17:41:38,-73.977757,40.762991,-73.983801,40.779517999999996,1.0,1.9068974449507923,2010,6,11,4,17,41
371,15.5,2015-05-21 09:23:05,-73.99411774,40.75117874,-73.97511292,40.75645828,1.0,1.705073544003187,2015,5,21,3,9,23
372,10.1,2012-02-03 01:55:19,-73.982334,40.722411,-73.964907,40.755644000000004,1.0,3.9763418339990806,2012,2,3,4,1,55
374,8.5,2014-10-04 20:10:00,-73.99413,40.76668,-73.98861,40.75705,1.0,1.1673760331116179,2014,10,4,5,20,10
375,7.3,2012-08-12 16:22:52,-73.988883,40.73405,-73.992385,40.724841999999995,1.0,1.0655583292852315,2012,8,12,6,16,22
377,8.5,2014-09-16 15:12:19,-73.958118,40.773086,-73.94694100000001,40.779994,1.0,1.2148190147629223,2014,9,16,1,15,12
378,6.1,2010-07-25 09:56:00,-73.970447,40.75779,-73.969687,40.769923,5.0,1.3506455443552505,2010,7,25,6,9,56
379,14.1,2012-02-25 19:43:00,-73.98109699999999,40.764483,-73.99185,40.722037,1.0,4.805930714291206,2012,2,25,5,19,43
380,6.0,2013-12-30 15:16:17,-73.9742,40.762693,-73.979824,40.755547,1.0,0.9250761946810347,2013,12,30,0,15,16
381,8.5,2014-12-05 13:59:54,-73.958823,40.783588,-73.978697,40.777533,1.0,1.803735134466097,2014,12,5,4,13,59
382,8.0,2015-05-04 09:36:13,-73.9879303,40.72850037,-74.00728607,40.72747803,1.0,1.6349758060656951,2015,5,4,0,9,36
383,5.3,2012-04-25 16:19:00,-73.971913,40.75925,-73.962905,40.77216,1.0,1.623655590186198,2012,4,25,2,16,19
384,10.5,2014-01-06 19:24:29,-73.978389,40.757757,-73.98044200000001,40.733626,1.0,2.6888128261053703,2014,1,6,0,19,24
385,5.5,2015-02-20 07:12:52,-73.97077942,40.75881577,-73.97015381,40.74894333,1.0,1.0990293286023223,2015,2,20,4,7,12
388,8.5,2014-04-29 09:51:15,-73.99476,40.765584999999994,-73.996026,40.758697999999995,1.0,0.7731867266458976,2014,4,29,1,9,51
389,6.1,2010-11-26 16:01:01,-73.953316,40.767588,-73.97152700000001,40.757498999999996,1.0,1.9002499354386932,2010,11,26,4,16,1
390,12.9,2010-12-26 11:50:32,-73.975224,40.765201,-73.998754,40.728,1.0,4.586969909959675,2010,12,26,6,11,50
391,10.0,2014-02-01 21:06:00,-73.979022,40.777667,-73.992172,40.721555,5.0,6.33693898489305,2014,2,1,5,21,6
392,8.5,2014-07-08 20:16:00,-74.00554699999999,40.745687,-74.011247,40.728733,6.0,1.945407445039874,2014,7,8,1,20,16
393,4.9,2010-04-15 18:13:00,-73.954665,40.773395,-73.94686,40.776092999999996,1.0,0.7224618068232994,2010,4,15,3,18,13
394,6.0,2012-09-26 13:14:47,-73.964483,40.764431,-73.956576,40.779852000000005,1.0,1.8394754543039007,2012,9,26,2,13,14
395,5.0,2014-01-10 08:16:07,-73.98214,40.772705,-73.988691,40.774325,1.0,0.5803101675338703,2014,1,10,4,8,16
396,12.0,2014-03-12 18:12:44,-73.844904,40.736318,-73.844904,40.736318,1.0,0.0,2014,3,12,2,18,12
397,13.5,2013-03-02 15:47:27,-73.98265,40.753748,-74.00793,40.741921999999995,1.0,2.5028697393464236,2013,3,2,5,15,47
400,13.7,2010-05-21 08:35:00,-73.99212800000001,40.739535,-73.95814,40.768797,3.0,4.333959931547517,2010,5,21,4,8,35
401,10.5,2011-10-16 22:37:25,-73.997265,40.719963,-73.994268,40.754212,1.0,3.8166770858349706,2011,10,16,6,22,37
402,5.7,2012-03-07 11:26:12,-73.95387099999999,40.766331,-73.96246500000001,40.774757,1.0,1.1838895630146153,2012,3,7,2,11,26
403,9.0,2013-08-24 17:07:00,-73.993372,40.736177000000005,-73.978277,40.75786,2.0,2.725826492033922,2013,8,24,5,17,7
405,7.5,2014-02-06 11:17:00,-73.954463,40.769887,-73.96162700000001,40.77936,1.0,1.2138614147999869,2014,2,6,3,11,17
406,14.1,2011-04-20 18:51:56,-73.992131,40.724066,-73.98057,40.762877,1.0,4.424125996644199,2011,4,20,2,18,51
407,9.3,2012-05-03 21:28:00,-73.97210799999999,40.759308000000004,-73.999263,40.761322,1.0,2.298049153392992,2012,5,3,3,21,28
408,4.0,2014-02-22 18:41:34,-73.99036600000001,40.757343,-73.985373,40.760604,1.0,0.5552818100761984,2014,2,22,5,18,41
409,5.5,2014-10-03 16:31:00,-73.99223,40.725887,-73.993782,40.735277,1.0,1.0522781578816125,2014,10,3,4,16,31
410,9.3,2009-05-18 12:30:00,-73.975782,40.74727,-73.96611,40.762933000000004,1.0,1.9227680892423202,2009,5,18,0,12,30
411,7.3,2010-06-26 09:59:00,-73.999627,40.743547,-73.98926999999999,40.756862,2.0,1.7184928199911538,2010,6,26,5,9,59
412,4.5,2013-06-20 12:36:08,-73.988446,40.770843,-73.985985,40.777708000000004,1.0,0.790982536102716,2013,6,20,3,12,36
414,5.7,2010-04-10 16:56:00,-73.966422,40.767587,-73.973363,40.75827,2.0,1.1895519743314529,2010,4,10,5,16,56
415,8.0,2014-11-15 13:12:56,-74.005382,40.749044,-73.99412,40.761185,1.0,1.6499713575160941,2014,11,15,5,13,12
417,9.3,2011-10-16 11:37:46,-73.9927,40.7372,-73.9683,40.7624,1.0,3.4751251103700906,2011,10,16,6,11,37
418,8.5,2011-10-21 08:18:49,-73.990387,40.73118,-74.0021,40.70805,2.0,2.7548648933961424,2011,10,21,4,8,18
419,8.1,2012-03-24 22:13:00,-73.990138,40.740232,-73.99523,40.718407,1.0,2.4644677910555686,2012,3,24,5,22,13
420,5.0,2013-12-09 09:16:00,-73.98061700000001,40.74487,-73.98711,40.749577,5.0,0.7570500293623379,2013,12,9,0,9,16
421,5.3,2009-01-16 05:58:00,-73.99201,40.755538,-73.99795999999999,40.755995,5.0,0.5037386231909065,2009,1,16,4,5,58
422,5.3,2010-04-21 13:39:00,-73.988323,40.722913,-74.002315,40.729572,1.0,1.392289104491426,2010,4,21,2,13,39
423,6.9,2011-07-01 08:24:00,-73.982628,40.771032,-73.984127,40.748062,2.0,2.557265975728145,2011,7,1,4,8,24
424,8.5,2014-10-21 07:04:06,-73.948403,40.782579999999996,-73.968905,40.787675,1.0,1.8167176849741573,2014,10,21,1,7,4
425,6.5,2012-07-02 08:43:33,-73.975256,40.756147,-73.960543,40.775509,1.0,2.4840618223318436,2012,7,2,0,8,43
428,14.5,2009-01-02 10:13:46,-73.94704300000001,40.780107,-73.989034,40.751587,2.0,4.750043772961563,2009,1,2,4,10,13
430,6.1,2011-05-17 07:53:19,-73.97829200000001,40.782962,-73.961085,40.806684000000004,1.0,3.009310187969009,2011,5,17,1,7,53
431,13.0,2013-11-07 10:19:35,-73.985802,40.777477000000005,-73.987414,40.754369,1.0,2.5730762299001233,2013,11,7,3,10,19
432,15.0,2014-07-11 12:24:43,-73.9942,40.751005,-73.97559,40.759188,1.0,1.8124863108565008,2014,7,11,4,12,24
433,4.9,2010-02-03 14:33:29,-73.968848,40.759128999999994,-73.976118,40.765747,1.0,0.9573043956482304,2010,2,3,2,14,33
434,8.9,2010-11-11 21:18:00,-73.981872,40.760252,-74.00223199999999,40.740567,5.0,2.7807554118144697,2010,11,11,3,21,18
435,8.1,2012-04-05 20:19:03,-73.993127,40.736777000000004,-74.010699,40.720116,1.0,2.371637696140461,2012,4,5,3,20,19
436,6.0,2013-04-30 16:25:36,-73.986575,40.75505,-73.980971,40.765857000000004,1.0,1.291053803309096,2013,4,30,1,16,25
438,8.0,2014-05-20 13:15:00,-73.974292,40.793455,-73.978205,40.778271999999994,1.0,1.720115399342295,2014,5,20,1,13,15
439,8.5,2009-11-28 17:12:00,-73.959937,40.780397,-73.974948,40.798193,1.0,2.347932348037546,2009,11,28,5,17,12
440,8.9,2010-01-31 15:21:08,-73.976061,40.758179999999996,-73.948436,40.78255,1.0,3.5714151962635547,2010,1,31,6,15,21
441,10.5,2010-08-06 09:29:00,-73.96500999999999,40.769925,-73.968125,40.778048,5.0,0.9405529048301577,2010,8,6,4,9,29
442,10.1,2010-09-08 15:14:00,-74.010347,40.720153,-73.99492,40.769032,2.0,5.588320880416014,2010,9,8,2,15,14
444,5.0,2015-02-01 17:24:59,-73.98371124,40.74961853,-73.99261475,40.74286652,1.0,1.061254280720925,2015,2,1,6,17,24
445,6.0,2015-02-16 17:12:44,-73.95761871,40.76677322,-73.95582581,40.77876663,1.0,1.3421252108140214,2015,2,16,0,17,12
447,7.0,2015-04-09 07:20:46,-73.97834778,40.76491165,-73.98352814,40.76810837,1.0,0.5627468737137976,2015,4,9,3,7,20
448,10.5,2012-03-28 13:09:20,-73.99973299999999,40.73322,-73.985659,40.759156,2.0,3.118153817357895,2012,3,28,2,13,9
450,14.5,2013-12-04 18:13:00,-73.984045,40.748432,-74.00975799999999,40.722695,1.0,3.5893746384884695,2013,12,4,2,18,13
451,11.3,2010-11-25 22:54:00,-74.005448,40.725823,-74.005942,40.725048,2.0,0.09570401276377155,2010,11,25,3,22,54
452,6.5,2011-01-14 17:22:12,-73.970799,40.751642,-73.980333,40.748303,1.0,0.8847879573287055,2011,1,14,4,17,22
453,5.7,2011-06-02 14:04:00,-73.99171,40.731902000000005,-73.97907,40.745213,1.0,1.8234164380614373,2011,6,2,3,14,4
454,13.0,2013-05-02 01:22:00,-73.961407,40.716362,-73.994242,40.694846999999996,1.0,3.6584133652083826,2013,5,2,3,1,22
456,18.5,2011-11-10 00:09:07,-73.980992,40.744531,-73.94847800000001,40.778086,1.0,4.628221921472099,2011,11,10,3,0,9
457,14.1,2012-06-17 18:08:12,-73.957312,40.776963,-73.990408,40.751271,2.0,3.991318109766827,2012,6,17,6,18,8
458,4.5,2010-01-09 21:28:55,-73.952804,40.782491,-73.961038,40.774978000000004,2.0,1.0856267856254784,2010,1,9,5,21,28
461,3.3,2011-08-30 10:09:03,-73.998082,40.741128,-73.993909,40.739391999999995,1.0,0.40108180335693244,2011,8,30,1,10,9
462,8.5,2012-03-26 05:47:15,-73.954353,40.779059000000004,-73.985525,40.755313,1.0,3.7233596388177284,2012,3,26,0,5,47
463,5.3,2010-07-31 22:00:38,-74.003192,40.732796,-73.999881,40.719227000000004,1.0,1.5343846600251867,2010,7,31,5,22,0
464,4.5,2011-06-12 01:48:00,-73.982442,40.742135,-73.99249499999999,40.738278,1.0,0.9493595630352786,2011,6,12,6,1,48
465,3.7,2009-01-11 22:50:00,-73.987127,40.733377000000004,-73.98135500000001,40.74125,2.0,1.0014436621614333,2009,1,11,6,22,50
466,8.1,2011-07-26 11:56:41,-73.976809,40.775044,-73.96797600000001,40.762807,1.0,1.5507439489525734,2011,7,26,1,11,56
468,12.9,2011-05-22 00:30:32,-73.97974599999999,40.781009000000005,-73.980523,40.738271999999995,1.0,4.752588174796169,2011,5,22,6,0,30
469,8.1,2011-08-20 13:40:33,-73.989393,40.726380999999996,-73.997417,40.714365,2.0,1.4974938737521613,2011,8,20,5,13,40
470,9.5,2013-03-14 11:13:00,-73.957788,40.781995,-73.96262,40.764742,1.0,1.961121204840035,2013,3,14,3,11,13
473,11.0,2009-03-28 20:05:13,-73.95822,40.768716999999995,-73.98931400000001,40.739968,1.0,4.132660378532326,2009,3,28,5,20,5
474,6.1,2011-10-10 18:31:34,-73.984847,40.761632,-73.965846,40.754548,2.0,1.7837483919967236,2011,10,10,0,18,31
476,10.0,2014-07-23 08:42:00,-73.99276,40.751162,-73.98098,40.752827,1.0,1.0094104018798962,2014,7,23,2,8,42
477,10.1,2009-04-03 11:58:00,-73.987997,40.737871999999996,-73.98858299999999,40.757525,1.0,2.185871381696104,2009,4,3,4,11,58
